session_id,scenario,source_ip,start_time,end_time,duration_min,alert_count,max_phase_gt,max_phase_pred,is_multi_phase,risk_score,risk_level,status,recommended_action
russellmitchell-172.19.130.4-1642726968,russellmitchell,172.19.130.4,1642726968,1642726988,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642730588,russellmitchell,172.19.130.4,1642730588,1642730608,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642734208,russellmitchell,172.19.130.4,1642734208,1642734228,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642737828,russellmitchell,172.19.130.4,1642737828,1642737848,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642741162,russellmitchell,172.19.130.4,1642741162,1642741468,5.1,9,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642745068,russellmitchell,172.19.130.4,1642745068,1642749626,76.0,216,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642751976,russellmitchell,172.19.130.4,1642751976,1642778878,448.4,1348,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642781271,russellmitchell,172.19.130.4,1642781271,1642792948,194.6,480,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642795752,russellmitchell,172.19.130.4,1642795752,1642797379,27.1,9,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642799372,russellmitchell,172.19.130.4,1642799372,1642799392,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642802992,russellmitchell,172.19.130.4,1642802992,1642803012,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642806612,russellmitchell,172.19.130.4,1642806612,1642806632,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642810232,russellmitchell,172.19.130.4,1642810232,1642810252,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642813853,russellmitchell,172.19.130.4,1642813853,1642813873,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642817473,russellmitchell,172.19.130.4,1642817473,1642817493,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642821093,russellmitchell,172.19.130.4,1642821093,1642821113,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642824713,russellmitchell,172.19.130.4,1642824713,1642824733,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642828333,russellmitchell,172.19.130.4,1642828333,1642850410,367.9,786,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642852308,russellmitchell,172.19.130.4,1642852308,1642871796,324.8,1002,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642874490,russellmitchell,172.19.130.4,1642874490,1642875416,15.4,18,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642879017,russellmitchell,172.19.130.4,1642879017,1642879037,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642882637,russellmitchell,172.19.130.4,1642882637,1642882657,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642886257,russellmitchell,172.19.130.4,1642886257,1642886277,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642889877,russellmitchell,172.19.130.4,1642889877,1642889897,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642893497,russellmitchell,172.19.130.4,1642893497,1642893517,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642897117,russellmitchell,172.19.130.4,1642897117,1642897138,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642900738,russellmitchell,172.19.130.4,1642900738,1642900758,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642904358,russellmitchell,172.19.130.4,1642904358,1642904378,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642907978,russellmitchell,172.19.130.4,1642907978,1642907998,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642911598,russellmitchell,172.19.130.4,1642911598,1642911618,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642915219,russellmitchell,172.19.130.4,1642915219,1642948269,550.8,1653,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642950300,russellmitchell,172.19.130.4,1642950300,1642959686,156.4,434,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642962546,russellmitchell,172.19.130.4,1642962546,1642966377,63.9,141,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642969635,russellmitchell,172.19.130.4,1642969635,1642970184,9.2,24,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1642973407,russellmitchell,172.19.130.4,1642973407,1642973427,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642977027,russellmitchell,172.19.130.4,1642977027,1642977047,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642980648,russellmitchell,172.19.130.4,1642980648,1642980668,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642984268,russellmitchell,172.19.130.4,1642984268,1642984288,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642987888,russellmitchell,172.19.130.4,1642987888,1642987908,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642991508,russellmitchell,172.19.130.4,1642991508,1642991529,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1642995129,russellmitchell,172.19.130.4,1642995129,1642996638,25.1,94,Reconnaissance,Reconnaissance,False,15,LOW,MONITORED,No action required
russellmitchell-172.19.130.4-1642998749,russellmitchell,172.19.130.4,1642998749,1642998769,0.3,6,Exploitation,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1643002369,russellmitchell,172.19.130.4,1643002369,1643002389,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1643005989,russellmitchell,172.19.130.4,1643005989,1643049452,724.4,1998,Actions_on_Objectives,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1643053052,russellmitchell,172.19.130.4,1643053052,1643056693,60.7,144,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1643060269,russellmitchell,172.19.130.4,1643060269,1643061431,19.4,69,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.4
russellmitchell-172.19.130.4-1643063913,russellmitchell,172.19.130.4,1643063913,1643063933,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.4-1643067533,russellmitchell,172.19.130.4,1643067533,1643067553,0.3,6,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.68-1642743327,russellmitchell,172.19.130.68,1642743327,1642743474,2.5,36,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642746614,russellmitchell,172.19.130.68,1642746614,1642749375,46.0,70,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642751976,russellmitchell,172.19.130.68,1642751976,1642772783,346.8,436,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642775608,russellmitchell,172.19.130.68,1642775608,1642779726,68.6,137,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642782836,russellmitchell,172.19.130.68,1642782836,1642785593,46.0,48,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642788547,russellmitchell,172.19.130.68,1642788547,1642794956,106.8,160,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642797711,russellmitchell,172.19.130.68,1642797711,1642797711,0.0,8,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642825407,russellmitchell,172.19.130.68,1642825407,1642825408,0.0,14,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642830139,russellmitchell,172.19.130.68,1642830139,1642834968,80.5,90,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642838263,russellmitchell,172.19.130.68,1642838263,1642847098,147.2,256,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642849767,russellmitchell,172.19.130.68,1642849767,1642849767,0.0,8,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642851602,russellmitchell,172.19.130.68,1642851602,1642851670,1.1,16,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642853498,russellmitchell,172.19.130.68,1642853498,1642858504,83.4,144,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642860706,russellmitchell,172.19.130.68,1642860706,1642870275,159.5,352,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642874484,russellmitchell,172.19.130.68,1642874484,1642874484,0.0,8,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642901134,russellmitchell,172.19.130.68,1642901134,1642901134,0.0,10,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642917033,russellmitchell,172.19.130.68,1642917033,1642950332,555.0,712,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642952267,russellmitchell,172.19.130.68,1642952267,1642960189,132.0,248,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642963068,russellmitchell,172.19.130.68,1642963068,1642964675,26.8,32,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642970586,russellmitchell,172.19.130.68,1642970586,1642970586,0.0,8,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1642982433,russellmitchell,172.19.130.68,1642982433,1642982433,0.0,2,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.130.68-1642996613,russellmitchell,172.19.130.68,1642996613,1642996638,0.4,111,Reconnaissance,Actions_on_Objectives,True,100,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1643006554,russellmitchell,172.19.130.68,1643006554,1643008537,33.0,17,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1643011218,russellmitchell,172.19.130.68,1643011218,1643047901,611.4,1354,Actions_on_Objectives,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.130.68-1643053351,russellmitchell,172.19.130.68,1643053351,1643057649,71.6,41,,Actions_on_Objectives,False,90,CRITICAL,ACTIVE,ISOLATE host + BLOCK 172.19.130.68
russellmitchell-172.19.131.174-1642723751,russellmitchell,172.19.131.174,1642723751,1642723751,0.0,12,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642746601,russellmitchell,172.19.131.174,1642746601,1642748059,24.3,24,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642752573,russellmitchell,172.19.131.174,1642752573,1642752573,0.0,2,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642761440,russellmitchell,172.19.131.174,1642761440,1642761443,0.1,40,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642767527,russellmitchell,172.19.131.174,1642767527,1642767527,0.0,8,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642769910,russellmitchell,172.19.131.174,1642769910,1642770219,5.2,240,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642773817,russellmitchell,172.19.131.174,1642773817,1642774254,7.3,104,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642781025,russellmitchell,172.19.131.174,1642781025,1642781715,11.5,326,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642793575,russellmitchell,172.19.131.174,1642793575,1642793576,0.0,40,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642835710,russellmitchell,172.19.131.174,1642835710,1642835710,0.0,8,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642837819,russellmitchell,172.19.131.174,1642837819,1642837891,1.2,32,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642842790,russellmitchell,172.19.131.174,1642842790,1642843870,18.0,36,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642847054,russellmitchell,172.19.131.174,1642847054,1642849492,40.6,602,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642852113,russellmitchell,172.19.131.174,1642852113,1642852647,8.9,24,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642863339,russellmitchell,172.19.131.174,1642863339,1642863828,8.2,88,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642868502,russellmitchell,172.19.131.174,1642868502,1642870307,30.1,138,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642873898,russellmitchell,172.19.131.174,1642873898,1642874905,16.8,32,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642924819,russellmitchell,172.19.131.174,1642924819,1642924819,0.0,10,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642937726,russellmitchell,172.19.131.174,1642937726,1642937886,2.7,120,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642942379,russellmitchell,172.19.131.174,1642942379,1642942909,8.8,144,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642948341,russellmitchell,172.19.131.174,1642948341,1642951512,52.9,399,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642955280,russellmitchell,172.19.131.174,1642955280,1642955280,0.0,8,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642957683,russellmitchell,172.19.131.174,1642957683,1642959493,30.2,120,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642961719,russellmitchell,172.19.131.174,1642961719,1642961720,0.0,104,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642967078,russellmitchell,172.19.131.174,1642967078,1642967496,7.0,240,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642971961,russellmitchell,172.19.131.174,1642971961,1642972243,4.7,24,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642982478,russellmitchell,172.19.131.174,1642982478,1642982478,0.0,2,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1642996621,russellmitchell,172.19.131.174,1642996621,1642996828,3.5,38,Exploitation,Reconnaissance,False,15,LOW,MONITORED,No action required
russellmitchell-172.19.131.174-1643000591,russellmitchell,172.19.131.174,1643000591,1643000591,0.0,10,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1643015805,russellmitchell,172.19.131.174,1643015805,1643021021,86.9,936,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1643029311,russellmitchell,172.19.131.174,1643029311,1643029311,0.0,8,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1643035785,russellmitchell,172.19.131.174,1643035785,1643035793,0.1,56,Actions_on_Objectives,,False,0,BENIGN,MONITORED,No action required
russellmitchell-172.19.131.174-1643040930,russellmitchell,172.19.131.174,1643040930,1643040930,0.0,8,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-192.168.231.164-1642723741,russellmitchell,192.168.231.164,1642723741,1642724549,13.5,2,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-192.168.231.164-1642749258,russellmitchell,192.168.231.164,1642749258,1642749779,8.7,59,,,False,0,BENIGN,MONITORED,No action required
russellmitchell-192.168.231.164-1642752760,russellmitchell,192.168.231.164,1642752760,1642760549,129.8,340,,,False,0,BENIGN,MONITORED,No action required
